filenames,labels
12_046.jpg,Sadly_Surprised
01_197.jpg,neutral
05_111.jpg,angry
06_217.jpg,surprise
15_049.jpg,Fearfully_Surprised
03_098.jpg,sad
22_102.jpg,Awed
03_040.jpg,sad
21_134.jpg,Hatred
01_129.jpg,neutral
19_132.jpg,Disgustedly_Surprised
18_093.jpg,Angrily_Disgusted
22_074.jpg,Awed
04_170.jpg,fear
05_146.jpg,angry
01_098.jpg,neutral
16_122.jpg,Fearfully_Disgusted
16_116.jpg,Fearfully_Disgusted
04_127.jpg,fear
10_207.jpg,Sadly_Fearful
18_155.jpg,Angrily_Disgusted
01_227.jpg,neutral
06_151.jpg,surprise
02_142.jpg,happy
06_150.jpg,surprise
18_137.jpg,Angrily_Disgusted
11_154.jpg,Sadly_Angry
06_026.jpg,surprise
18_130.jpg,Angrily_Disgusted
14_197.jpg,Fearfully_Angry
10_196.jpg,Sadly_Fearful
19_141.jpg,Disgustedly_Surprised
05_053.jpg,angry
17_130.jpg,Angrily_Surprised
04_064.jpg,fear
19_084.jpg,Disgustedly_Surprised
11_013.jpg,Sadly_Angry
08_061.jpg,Happily_Surprised
09_119.jpg,Happily_Disgusted
03_139.jpg,sad
14_072.jpg,Fearfully_Angry
10_109.jpg,Sadly_Fearful
18_090.jpg,Angrily_Disgusted
08_198.jpg,Happily_Surprised
17_036.jpg,Angrily_Surprised
19_150.jpg,Disgustedly_Surprised
13_030.jpg,Sadly_Disgusted
16_014.jpg,Fearfully_Disgusted
17_134.jpg,Angrily_Surprised
13_151.jpg,Sadly_Disgusted
08_048.jpg,Happily_Surprised
13_150.jpg,Sadly_Disgusted
12_065.jpg,Sadly_Surprised
22_058.jpg,Awed
04_174.jpg,fear
10_216.jpg,Sadly_Fearful
06_124.jpg,surprise
06_040.jpg,surprise
06_009.jpg,surprise
19_014.jpg,Disgustedly_Surprised
06_042.jpg,surprise
14_184.jpg,Fearfully_Angry
05_215.jpg,angry
07_189.jpg,disgust
17_025.jpg,Angrily_Surprised
11_094.jpg,Sadly_Angry
19_103.jpg,Disgustedly_Surprised
08_040.jpg,Happily_Surprised
03_070.jpg,sad
07_198.jpg,disgust
15_193.jpg,Fearfully_Surprised
18_048.jpg,Angrily_Disgusted
07_153.jpg,disgust
10_184.jpg,Sadly_Fearful
05_062.jpg,angry
14_081.jpg,Fearfully_Angry
12_074.jpg,Sadly_Surprised
21_162.jpg,Hatred
18_068.jpg,Angrily_Disgusted
13_057.jpg,Sadly_Disgusted
22_041.jpg,Awed
06_186.jpg,surprise
19_225.jpg,Disgustedly_Surprised
18_221.jpg,Angrily_Disgusted
07_007.jpg,disgust
20_127.jpg,Appalled
10_199.jpg,Sadly_Fearful
14_191.jpg,Fearfully_Angry
06_158.jpg,surprise
10_116.jpg,Sadly_Fearful
09_227.jpg,Happily_Disgusted
20_138.jpg,Appalled
11_109.jpg,Sadly_Angry
06_211.jpg,surprise
21_040.jpg,Hatred
01_052.jpg,neutral
06_115.jpg,surprise
03_179.jpg,sad
09_079.jpg,Happily_Disgusted
19_222.jpg,Disgustedly_Surprised
01_208.jpg,neutral
08_069.jpg,Happily_Surprised
01_031.jpg,neutral
06_010.jpg,surprise
09_175.jpg,Happily_Disgusted
12_114.jpg,Sadly_Surprised
13_087.jpg,Sadly_Disgusted
04_164.jpg,fear
05_123.jpg,angry
03_103.jpg,sad
22_175.jpg,Awed
12_200.jpg,Sadly_Surprised
03_065.jpg,sad
15_103.jpg,Fearfully_Surprised
13_035.jpg,Sadly_Disgusted
04_191.jpg,fear
07_180.jpg,disgust
18_127.jpg,Angrily_Disgusted
17_147.jpg,Angrily_Surprised
20_118.jpg,Appalled
09_052.jpg,Happily_Disgusted
06_007.jpg,surprise
10_210.jpg,Sadly_Fearful
19_108.jpg,Disgustedly_Surprised
04_096.jpg,fear
06_076.jpg,surprise
08_222.jpg,Happily_Surprised
04_091.jpg,fear
15_166.jpg,Fearfully_Surprised
19_161.jpg,Disgustedly_Surprised
12_155.jpg,Sadly_Surprised
02_194.jpg,happy
17_133.jpg,Angrily_Surprised
15_113.jpg,Fearfully_Surprised
14_125.jpg,Fearfully_Angry
11_005.jpg,Sadly_Angry
15_028.jpg,Fearfully_Surprised
11_165.jpg,Sadly_Angry
08_027.jpg,Happily_Surprised
20_028.jpg,Appalled
20_160.jpg,Appalled
20_036.jpg,Appalled
22_068.jpg,Awed
05_140.jpg,angry
22_031.jpg,Awed
16_191.jpg,Fearfully_Disgusted
01_087.jpg,neutral
19_023.jpg,Disgustedly_Surprised
12_153.jpg,Sadly_Surprised
02_161.jpg,happy
18_141.jpg,Angrily_Disgusted
02_146.jpg,happy
16_051.jpg,Fearfully_Disgusted
15_210.jpg,Fearfully_Surprised
08_002.jpg,Happily_Surprised
22_125.jpg,Awed
10_180.jpg,Sadly_Fearful
06_113.jpg,surprise
20_142.jpg,Appalled
01_056.jpg,neutral
18_179.jpg,Angrily_Disgusted
12_087.jpg,Sadly_Surprised
11_019.jpg,Sadly_Angry
04_055.jpg,fear
01_084.jpg,neutral
17_011.jpg,Angrily_Surprised
03_116.jpg,sad
04_223.jpg,fear
19_138.jpg,Disgustedly_Surprised
18_228.jpg,Angrily_Disgusted
19_226.jpg,Disgustedly_Surprised
22_138.jpg,Awed
01_161.jpg,neutral
13_107.jpg,Sadly_Disgusted
06_200.jpg,surprise
16_153.jpg,Fearfully_Disgusted
02_124.jpg,happy
17_041.jpg,Angrily_Surprised
10_147.jpg,Sadly_Fearful
06_157.jpg,surprise
04_105.jpg,fear
20_078.jpg,Appalled
05_162.jpg,angry
07_218.jpg,disgust
01_218.jpg,neutral
04_131.jpg,fear
22_110.jpg,Awed
16_192.jpg,Fearfully_Disgusted
20_050.jpg,Appalled
09_157.jpg,Happily_Disgusted
20_171.jpg,Appalled
20_111.jpg,Appalled
20_022.jpg,Appalled
08_071.jpg,Happily_Surprised
14_169.jpg,Fearfully_Angry
09_156.jpg,Happily_Disgusted
10_215.jpg,Sadly_Fearful
03_134.jpg,sad
01_142.jpg,neutral
13_173.jpg,Sadly_Disgusted
17_073.jpg,Angrily_Surprised
03_192.jpg,sad
13_117.jpg,Sadly_Disgusted
20_153.jpg,Appalled
02_085.jpg,happy
19_034.jpg,Disgustedly_Surprised
17_048.jpg,Angrily_Surprised
05_085.jpg,angry
22_119.jpg,Awed
13_066.jpg,Sadly_Disgusted
14_109.jpg,Fearfully_Angry
07_099.jpg,disgust
06_079.jpg,surprise
21_210.jpg,Hatred
03_141.jpg,sad
03_066.jpg,sad
17_042.jpg,Angrily_Surprised
03_095.jpg,sad
03_057.jpg,sad
19_194.jpg,Disgustedly_Surprised
03_053.jpg,sad
03_016.jpg,sad
13_187.jpg,Sadly_Disgusted
05_103.jpg,angry
05_079.jpg,angry
08_144.jpg,Happily_Surprised
04_111.jpg,fear
02_133.jpg,happy
04_061.jpg,fear
20_074.jpg,Appalled
08_117.jpg,Happily_Surprised
08_078.jpg,Happily_Surprised
15_144.jpg,Fearfully_Surprised
09_057.jpg,Happily_Disgusted
06_188.jpg,surprise
09_109.jpg,Happily_Disgusted
18_208.jpg,Angrily_Disgusted
14_080.jpg,Fearfully_Angry
12_108.jpg,Sadly_Surprised
21_197.jpg,Hatred
18_020.jpg,Angrily_Disgusted
11_214.jpg,Sadly_Angry
11_073.jpg,Sadly_Angry
06_144.jpg,surprise
10_087.jpg,Sadly_Fearful
19_070.jpg,Disgustedly_Surprised
11_081.jpg,Sadly_Angry
15_046.jpg,Fearfully_Surprised
07_148.jpg,disgust
04_037.jpg,fear
04_150.jpg,fear
16_200.jpg,Fearfully_Disgusted
11_188.jpg,Sadly_Angry
03_024.jpg,sad
19_119.jpg,Disgustedly_Surprised
02_047.jpg,happy
08_039.jpg,Happily_Surprised
15_082.jpg,Fearfully_Surprised
16_147.jpg,Fearfully_Disgusted
17_179.jpg,Angrily_Surprised
22_220.jpg,Awed
02_123.jpg,happy
10_002.jpg,Sadly_Fearful
11_145.jpg,Sadly_Angry
13_154.jpg,Sadly_Disgusted
17_072.jpg,Angrily_Surprised
04_135.jpg,fear
05_194.jpg,angry
05_210.jpg,angry
10_140.jpg,Sadly_Fearful
06_130.jpg,surprise
01_023.jpg,neutral
16_067.jpg,Fearfully_Disgusted
05_108.jpg,angry
07_121.jpg,disgust
19_060.jpg,Disgustedly_Surprised
05_039.jpg,angry
17_100.jpg,Angrily_Surprised
01_073.jpg,neutral
02_040.jpg,happy
21_109.jpg,Hatred
19_166.jpg,Disgustedly_Surprised
18_229.jpg,Angrily_Disgusted
16_133.jpg,Fearfully_Disgusted
22_187.jpg,Awed
08_209.jpg,Happily_Surprised
18_112.jpg,Angrily_Disgusted
06_141.jpg,surprise
18_061.jpg,Angrily_Disgusted
20_174.jpg,Appalled
06_179.jpg,surprise
13_183.jpg,Sadly_Disgusted
05_051.jpg,angry
21_014.jpg,Hatred
21_152.jpg,Hatred
04_036.jpg,fear
07_172.jpg,disgust
14_221.jpg,Fearfully_Angry
16_171.jpg,Fearfully_Disgusted
15_077.jpg,Fearfully_Surprised
07_053.jpg,disgust
12_038.jpg,Sadly_Surprised
06_229.jpg,surprise
10_028.jpg,Sadly_Fearful
06_090.jpg,surprise
20_188.jpg,Appalled
12_186.jpg,Sadly_Surprised
11_042.jpg,Sadly_Angry
08_036.jpg,Happily_Surprised
17_120.jpg,Angrily_Surprised
14_038.jpg,Fearfully_Angry
07_010.jpg,disgust
17_198.jpg,Angrily_Surprised
11_175.jpg,Sadly_Angry
06_105.jpg,surprise
22_133.jpg,Awed
09_213.jpg,Happily_Disgusted
16_213.jpg,Fearfully_Disgusted
04_161.jpg,fear
04_079.jpg,fear
22_216.jpg,Awed
02_155.jpg,happy
14_196.jpg,Fearfully_Angry
14_097.jpg,Fearfully_Angry
19_224.jpg,Disgustedly_Surprised
20_181.jpg,Appalled
09_039.jpg,Happily_Disgusted
13_095.jpg,Sadly_Disgusted
08_108.jpg,Happily_Surprised
12_219.jpg,Sadly_Surprised
18_129.jpg,Angrily_Disgusted
21_077.jpg,Hatred
20_069.jpg,Appalled
07_023.jpg,disgust
21_129.jpg,Hatred
12_182.jpg,Sadly_Surprised
13_048.jpg,Sadly_Disgusted
01_183.jpg,neutral
14_033.jpg,Fearfully_Angry
18_108.jpg,Angrily_Disgusted
21_015.jpg,Hatred
02_214.jpg,happy
10_227.jpg,Sadly_Fearful
18_204.jpg,Angrily_Disgusted
20_057.jpg,Appalled
06_131.jpg,surprise
20_033.jpg,Appalled
04_059.jpg,fear
02_163.jpg,happy
13_037.jpg,Sadly_Disgusted
19_012.jpg,Disgustedly_Surprised
06_218.jpg,surprise
15_080.jpg,Fearfully_Surprised
20_051.jpg,Appalled
07_167.jpg,disgust
01_173.jpg,neutral
13_052.jpg,Sadly_Disgusted
20_089.jpg,Appalled
14_042.jpg,Fearfully_Angry
08_115.jpg,Happily_Surprised
17_050.jpg,Angrily_Surprised
02_224.jpg,happy
20_225.jpg,Appalled
04_224.jpg,fear
12_004.jpg,Sadly_Surprised
19_013.jpg,Disgustedly_Surprised
06_117.jpg,surprise
17_010.jpg,Angrily_Surprised
18_114.jpg,Angrily_Disgusted
06_155.jpg,surprise
21_205.jpg,Hatred
13_195.jpg,Sadly_Disgusted
02_052.jpg,happy
11_064.jpg,Sadly_Angry
21_029.jpg,Hatred
20_065.jpg,Appalled
20_186.jpg,Appalled
01_140.jpg,neutral
08_191.jpg,Happily_Surprised
17_044.jpg,Angrily_Surprised
01_116.jpg,neutral
13_131.jpg,Sadly_Disgusted
05_213.jpg,angry
14_061.jpg,Fearfully_Angry
08_084.jpg,Happily_Surprised
12_053.jpg,Sadly_Surprised
10_073.jpg,Sadly_Fearful
10_181.jpg,Sadly_Fearful
01_165.jpg,neutral
12_224.jpg,Sadly_Surprised
21_192.jpg,Hatred
02_101.jpg,happy
13_073.jpg,Sadly_Disgusted
12_070.jpg,Sadly_Surprised
21_159.jpg,Hatred
21_103.jpg,Hatred
19_114.jpg,Disgustedly_Surprised
14_059.jpg,Fearfully_Angry
12_032.jpg,Sadly_Surprised
04_109.jpg,fear
03_100.jpg,sad
13_179.jpg,Sadly_Disgusted
06_018.jpg,surprise
14_150.jpg,Fearfully_Angry
08_125.jpg,Happily_Surprised
13_182.jpg,Sadly_Disgusted
16_052.jpg,Fearfully_Disgusted
05_168.jpg,angry
14_013.jpg,Fearfully_Angry
08_166.jpg,Happily_Surprised
16_216.jpg,Fearfully_Disgusted
09_125.jpg,Happily_Disgusted
02_199.jpg,happy
04_020.jpg,fear
19_140.jpg,Disgustedly_Surprised
01_160.jpg,neutral
22_012.jpg,Awed
09_108.jpg,Happily_Disgusted
03_004.jpg,sad
20_049.jpg,Appalled
12_141.jpg,Sadly_Surprised
11_023.jpg,Sadly_Angry
19_011.jpg,Disgustedly_Surprised
16_132.jpg,Fearfully_Disgusted
13_143.jpg,Sadly_Disgusted
15_091.jpg,Fearfully_Surprised
07_014.jpg,disgust
13_046.jpg,Sadly_Disgusted
14_113.jpg,Fearfully_Angry
18_178.jpg,Angrily_Disgusted
09_189.jpg,Happily_Disgusted
11_060.jpg,Sadly_Angry
09_140.jpg,Happily_Disgusted
16_097.jpg,Fearfully_Disgusted
20_011.jpg,Appalled
20_083.jpg,Appalled
01_206.jpg,neutral
18_222.jpg,Angrily_Disgusted
12_203.jpg,Sadly_Surprised
20_114.jpg,Appalled
20_218.jpg,Appalled
05_172.jpg,angry
03_034.jpg,sad
03_108.jpg,sad
20_208.jpg,Appalled
17_094.jpg,Angrily_Surprised
12_111.jpg,Sadly_Surprised
19_156.jpg,Disgustedly_Surprised
10_153.jpg,Sadly_Fearful
14_155.jpg,Fearfully_Angry
20_215.jpg,Appalled
02_169.jpg,happy
11_207.jpg,Sadly_Angry
11_033.jpg,Sadly_Angry
16_088.jpg,Fearfully_Disgusted
07_075.jpg,disgust
13_068.jpg,Sadly_Disgusted
19_181.jpg,Disgustedly_Surprised
15_051.jpg,Fearfully_Surprised
09_150.jpg,Happily_Disgusted
10_190.jpg,Sadly_Fearful
09_145.jpg,Happily_Disgusted
01_039.jpg,neutral
17_013.jpg,Angrily_Surprised
19_100.jpg,Disgustedly_Surprised
11_024.jpg,Sadly_Angry
06_075.jpg,surprise
09_085.jpg,Happily_Disgusted
02_024.jpg,happy
01_014.jpg,neutral
10_060.jpg,Sadly_Fearful
20_062.jpg,Appalled
08_127.jpg,Happily_Surprised
14_083.jpg,Fearfully_Angry
18_213.jpg,Angrily_Disgusted
19_168.jpg,Disgustedly_Surprised
07_090.jpg,disgust
13_130.jpg,Sadly_Disgusted
04_068.jpg,fear
22_001.jpg,Awed
12_131.jpg,Sadly_Surprised
04_005.jpg,fear
06_048.jpg,surprise
15_178.jpg,Fearfully_Surprised
06_015.jpg,surprise
09_209.jpg,Happily_Disgusted
12_082.jpg,Sadly_Surprised
17_108.jpg,Angrily_Surprised
08_199.jpg,Happily_Surprised
16_119.jpg,Fearfully_Disgusted
20_004.jpg,Appalled
09_170.jpg,Happily_Disgusted
12_121.jpg,Sadly_Surprised
01_108.jpg,neutral
20_178.jpg,Appalled
21_148.jpg,Hatred
20_213.jpg,Appalled
17_040.jpg,Angrily_Surprised
18_151.jpg,Angrily_Disgusted
18_018.jpg,Angrily_Disgusted
02_145.jpg,happy
10_198.jpg,Sadly_Fearful
19_039.jpg,Disgustedly_Surprised
03_130.jpg,sad
06_093.jpg,surprise
13_188.jpg,Sadly_Disgusted
16_025.jpg,Fearfully_Disgusted
06_098.jpg,surprise
21_054.jpg,Hatred
14_112.jpg,Fearfully_Angry
22_007.jpg,Awed
01_074.jpg,neutral
04_187.jpg,fear
06_091.jpg,surprise
11_089.jpg,Sadly_Angry
01_166.jpg,neutral
16_063.jpg,Fearfully_Disgusted
08_165.jpg,Happily_Surprised
17_163.jpg,Angrily_Surprised
05_211.jpg,angry
06_125.jpg,surprise
01_143.jpg,neutral
10_187.jpg,Sadly_Fearful
19_215.jpg,Disgustedly_Surprised
20_067.jpg,Appalled
06_087.jpg,surprise
20_116.jpg,Appalled
08_194.jpg,Happily_Surprised
03_223.jpg,sad
16_129.jpg,Fearfully_Disgusted
06_057.jpg,surprise
16_027.jpg,Fearfully_Disgusted
22_010.jpg,Awed
05_097.jpg,angry
13_144.jpg,Sadly_Disgusted
19_057.jpg,Disgustedly_Surprised
22_071.jpg,Awed
03_201.jpg,sad
18_175.jpg,Angrily_Disgusted
18_211.jpg,Angrily_Disgusted
02_115.jpg,happy
07_143.jpg,disgust
02_139.jpg,happy
08_202.jpg,Happily_Surprised
01_090.jpg,neutral
19_155.jpg,Disgustedly_Surprised
16_159.jpg,Fearfully_Disgusted
21_022.jpg,Hatred
04_062.jpg,fear
02_137.jpg,happy
07_012.jpg,disgust
16_222.jpg,Fearfully_Disgusted
19_010.jpg,Disgustedly_Surprised
10_070.jpg,Sadly_Fearful
06_029.jpg,surprise
19_047.jpg,Disgustedly_Surprised
08_130.jpg,Happily_Surprised
03_224.jpg,sad
09_197.jpg,Happily_Disgusted
17_142.jpg,Angrily_Surprised
07_130.jpg,disgust
21_009.jpg,Hatred
15_104.jpg,Fearfully_Surprised
13_147.jpg,Sadly_Disgusted
22_137.jpg,Awed
06_119.jpg,surprise
02_173.jpg,happy
04_122.jpg,fear
22_166.jpg,Awed
16_030.jpg,Fearfully_Disgusted
07_008.jpg,disgust
15_157.jpg,Fearfully_Surprised
21_141.jpg,Hatred
04_015.jpg,fear
20_166.jpg,Appalled
03_227.jpg,sad
01_118.jpg,neutral
19_101.jpg,Disgustedly_Surprised
13_160.jpg,Sadly_Disgusted
18_055.jpg,Angrily_Disgusted
07_097.jpg,disgust
06_178.jpg,surprise
20_143.jpg,Appalled
14_201.jpg,Fearfully_Angry
07_009.jpg,disgust
11_110.jpg,Sadly_Angry
16_068.jpg,Fearfully_Disgusted
07_067.jpg,disgust
01_204.jpg,neutral
16_019.jpg,Fearfully_Disgusted
02_022.jpg,happy
07_202.jpg,disgust
11_020.jpg,Sadly_Angry
12_007.jpg,Sadly_Surprised
20_029.jpg,Appalled
02_212.jpg,happy
08_190.jpg,Happily_Surprised
03_056.jpg,sad
18_002.jpg,Angrily_Disgusted
01_001.jpg,neutral
18_052.jpg,Angrily_Disgusted
01_195.jpg,neutral
04_184.jpg,fear
17_106.jpg,Angrily_Surprised
14_128.jpg,Fearfully_Angry
17_046.jpg,Angrily_Surprised
20_017.jpg,Appalled
09_229.jpg,Happily_Disgusted
08_043.jpg,Happily_Surprised
08_170.jpg,Happily_Surprised
04_097.jpg,fear
20_164.jpg,Appalled
18_207.jpg,Angrily_Disgusted
16_130.jpg,Fearfully_Disgusted
14_101.jpg,Fearfully_Angry
20_150.jpg,Appalled
03_015.jpg,sad
01_111.jpg,neutral
15_015.jpg,Fearfully_Surprised
12_150.jpg,Sadly_Surprised
13_026.jpg,Sadly_Disgusted
17_166.jpg,Angrily_Surprised
03_010.jpg,sad
22_140.jpg,Awed
13_053.jpg,Sadly_Disgusted
06_056.jpg,surprise
06_054.jpg,surprise
01_083.jpg,neutral
15_043.jpg,Fearfully_Surprised
01_040.jpg,neutral
17_023.jpg,Angrily_Surprised
16_094.jpg,Fearfully_Disgusted
14_187.jpg,Fearfully_Angry
06_052.jpg,surprise
18_156.jpg,Angrily_Disgusted
05_010.jpg,angry
12_075.jpg,Sadly_Surprised
07_224.jpg,disgust
01_198.jpg,neutral
15_211.jpg,Fearfully_Surprised
13_017.jpg,Sadly_Disgusted
08_132.jpg,Happily_Surprised
12_058.jpg,Sadly_Surprised
21_191.jpg,Hatred
09_131.jpg,Happily_Disgusted
15_163.jpg,Fearfully_Surprised
09_173.jpg,Happily_Disgusted
12_174.jpg,Sadly_Surprised
12_081.jpg,Sadly_Surprised
07_187.jpg,disgust
18_072.jpg,Angrily_Disgusted
18_008.jpg,Angrily_Disgusted
16_102.jpg,Fearfully_Disgusted
05_212.jpg,angry
18_074.jpg,Angrily_Disgusted
01_181.jpg,neutral
13_194.jpg,Sadly_Disgusted
14_131.jpg,Fearfully_Angry
18_049.jpg,Angrily_Disgusted
12_034.jpg,Sadly_Surprised
10_101.jpg,Sadly_Fearful
12_067.jpg,Sadly_Surprised
02_087.jpg,happy
08_024.jpg,Happily_Surprised
22_062.jpg,Awed
06_121.jpg,surprise
02_151.jpg,happy
04_113.jpg,fear
05_107.jpg,angry
19_171.jpg,Disgustedly_Surprised
18_117.jpg,Angrily_Disgusted
09_124.jpg,Happily_Disgusted
20_038.jpg,Appalled
13_167.jpg,Sadly_Disgusted
21_135.jpg,Hatred
05_192.jpg,angry
20_084.jpg,Appalled
10_126.jpg,Sadly_Fearful
07_070.jpg,disgust
21_184.jpg,Hatred
17_224.jpg,Angrily_Surprised
03_007.jpg,sad
18_185.jpg,Angrily_Disgusted
02_005.jpg,happy
12_126.jpg,Sadly_Surprised
01_006.jpg,neutral
07_071.jpg,disgust
11_142.jpg,Sadly_Angry
19_180.jpg,Disgustedly_Surprised
19_170.jpg,Disgustedly_Surprised
14_158.jpg,Fearfully_Angry
06_104.jpg,surprise
17_080.jpg,Angrily_Surprised
05_095.jpg,angry
03_162.jpg,sad
04_082.jpg,fear
15_131.jpg,Fearfully_Surprised
01_017.jpg,neutral
13_221.jpg,Sadly_Disgusted
14_075.jpg,Fearfully_Angry
04_221.jpg,fear
10_023.jpg,Sadly_Fearful
03_110.jpg,sad
19_055.jpg,Disgustedly_Surprised
15_150.jpg,Fearfully_Surprised
09_202.jpg,Happily_Disgusted
21_147.jpg,Hatred
07_190.jpg,disgust
19_121.jpg,Disgustedly_Surprised
14_095.jpg,Fearfully_Angry
12_112.jpg,Sadly_Surprised
07_131.jpg,disgust
12_105.jpg,Sadly_Surprised
02_063.jpg,happy
13_061.jpg,Sadly_Disgusted
02_048.jpg,happy
22_065.jpg,Awed
17_071.jpg,Angrily_Surprised
04_208.jpg,fear
14_105.jpg,Fearfully_Angry
12_047.jpg,Sadly_Surprised
13_041.jpg,Sadly_Disgusted
02_046.jpg,happy
11_093.jpg,Sadly_Angry
01_225.jpg,neutral
16_189.jpg,Fearfully_Disgusted
21_056.jpg,Hatred
12_227.jpg,Sadly_Surprised
05_131.jpg,angry
13_133.jpg,Sadly_Disgusted
18_005.jpg,Angrily_Disgusted
02_141.jpg,happy
15_075.jpg,Fearfully_Surprised
11_191.jpg,Sadly_Angry
16_120.jpg,Fearfully_Disgusted
22_121.jpg,Awed
15_094.jpg,Fearfully_Surprised
16_201.jpg,Fearfully_Disgusted
19_128.jpg,Disgustedly_Surprised
07_105.jpg,disgust
20_008.jpg,Appalled
11_052.jpg,Sadly_Angry
22_013.jpg,Awed
17_206.jpg,Angrily_Surprised
02_002.jpg,happy
08_215.jpg,Happily_Surprised
13_072.jpg,Sadly_Disgusted
18_143.jpg,Angrily_Disgusted
20_140.jpg,Appalled
05_160.jpg,angry
13_051.jpg,Sadly_Disgusted
08_047.jpg,Happily_Surprised
22_123.jpg,Awed
10_159.jpg,Sadly_Fearful
17_138.jpg,Angrily_Surprised
14_005.jpg,Fearfully_Angry
18_069.jpg,Angrily_Disgusted
10_137.jpg,Sadly_Fearful
07_126.jpg,disgust
01_199.jpg,neutral
19_038.jpg,Disgustedly_Surprised
15_208.jpg,Fearfully_Surprised
17_194.jpg,Angrily_Surprised
15_041.jpg,Fearfully_Surprised
11_155.jpg,Sadly_Angry
07_188.jpg,disgust
06_033.jpg,surprise
11_168.jpg,Sadly_Angry
13_192.jpg,Sadly_Disgusted
20_192.jpg,Appalled
01_077.jpg,neutral
01_219.jpg,neutral
03_144.jpg,sad
18_023.jpg,Angrily_Disgusted
18_186.jpg,Angrily_Disgusted
09_143.jpg,Happily_Disgusted
13_024.jpg,Sadly_Disgusted
17_173.jpg,Angrily_Surprised
04_182.jpg,fear
07_079.jpg,disgust
09_204.jpg,Happily_Disgusted
22_054.jpg,Awed
20_044.jpg,Appalled
11_068.jpg,Sadly_Angry
18_157.jpg,Angrily_Disgusted
02_026.jpg,happy
15_172.jpg,Fearfully_Surprised
11_179.jpg,Sadly_Angry
15_149.jpg,Fearfully_Surprised
07_003.jpg,disgust
18_004.jpg,Angrily_Disgusted
02_054.jpg,happy
10_048.jpg,Sadly_Fearful
04_041.jpg,fear
12_050.jpg,Sadly_Surprised
02_020.jpg,happy
17_082.jpg,Angrily_Surprised
21_090.jpg,Hatred
22_070.jpg,Awed
07_018.jpg,disgust
02_103.jpg,happy
18_220.jpg,Angrily_Disgusted
21_111.jpg,Hatred
08_076.jpg,Happily_Surprised
06_159.jpg,surprise
04_203.jpg,fear
21_219.jpg,Hatred
18_040.jpg,Angrily_Disgusted
15_122.jpg,Fearfully_Surprised
06_173.jpg,surprise
03_060.jpg,sad
21_160.jpg,Hatred
07_111.jpg,disgust
03_166.jpg,sad
22_135.jpg,Awed
10_222.jpg,Sadly_Fearful
21_187.jpg,Hatred
14_182.jpg,Fearfully_Angry
16_150.jpg,Fearfully_Disgusted
14_226.jpg,Fearfully_Angry
12_229.jpg,Sadly_Surprised
08_091.jpg,Happily_Surprised
02_012.jpg,happy
21_088.jpg,Hatred
19_199.jpg,Disgustedly_Surprised
03_205.jpg,sad
14_074.jpg,Fearfully_Angry
17_161.jpg,Angrily_Surprised
17_093.jpg,Angrily_Surprised
08_107.jpg,Happily_Surprised
22_207.jpg,Awed
20_198.jpg,Appalled
02_032.jpg,happy
09_129.jpg,Happily_Disgusted
02_049.jpg,happy
15_215.jpg,Fearfully_Surprised
07_193.jpg,disgust
04_072.jpg,fear
05_177.jpg,angry
15_052.jpg,Fearfully_Surprised
19_048.jpg,Disgustedly_Surprised
20_058.jpg,Appalled
04_183.jpg,fear
05_038.jpg,angry
15_026.jpg,Fearfully_Surprised
06_001.jpg,surprise
11_038.jpg,Sadly_Angry
19_065.jpg,Disgustedly_Surprised
19_002.jpg,Disgustedly_Surprised
20_104.jpg,Appalled
21_038.jpg,Hatred
08_189.jpg,Happily_Surprised
10_066.jpg,Sadly_Fearful
22_073.jpg,Awed
05_204.jpg,angry
04_008.jpg,fear
05_070.jpg,angry
04_019.jpg,fear
07_037.jpg,disgust
20_001.jpg,Appalled
20_152.jpg,Appalled
11_192.jpg,Sadly_Angry
07_219.jpg,disgust
02_134.jpg,happy
15_143.jpg,Fearfully_Surprised
12_178.jpg,Sadly_Surprised
14_027.jpg,Fearfully_Angry
03_131.jpg,sad
09_196.jpg,Happily_Disgusted
01_203.jpg,neutral
15_134.jpg,Fearfully_Surprised
11_230.jpg,Sadly_Angry
05_052.jpg,angry
05_094.jpg,angry
11_118.jpg,Sadly_Angry
16_180.jpg,Fearfully_Disgusted
12_193.jpg,Sadly_Surprised
15_196.jpg,Fearfully_Surprised
19_085.jpg,Disgustedly_Surprised
01_174.jpg,neutral
17_077.jpg,Angrily_Surprised
07_049.jpg,disgust
09_024.jpg,Happily_Disgusted
16_165.jpg,Fearfully_Disgusted
08_156.jpg,Happily_Surprised
04_030.jpg,fear
12_002.jpg,Sadly_Surprised
04_112.jpg,fear
11_151.jpg,Sadly_Angry
06_037.jpg,surprise
11_045.jpg,Sadly_Angry
15_142.jpg,Fearfully_Surprised
08_141.jpg,Happily_Surprised
07_206.jpg,disgust
06_142.jpg,surprise
14_230.jpg,Fearfully_Angry
21_154.jpg,Hatred
12_198.jpg,Sadly_Surprised
08_028.jpg,Happily_Surprised
12_157.jpg,Sadly_Surprised
06_006.jpg,surprise
07_055.jpg,disgust
17_158.jpg,Angrily_Surprised
07_076.jpg,disgust
07_063.jpg,disgust
22_066.jpg,Awed
10_214.jpg,Sadly_Fearful
04_083.jpg,fear
15_148.jpg,Fearfully_Surprised
07_138.jpg,disgust
21_096.jpg,Hatred
17_178.jpg,Angrily_Surprised
04_129.jpg,fear
